Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,781.1312478655477,785.0070247182807,772.6608268416674,777.3914184570312,660000,0.0,0.0
2024-01-03 00:00:00-05:00,769.7273047844376,769.7273047844376,759.9358866179919,761.7037963867188,638700,0.0,0.0
2024-01-04 00:00:00-05:00,760.8392691213805,769.8050423081793,760.3244118609314,763.4522705078125,580200,0.0,0.0
2024-01-05 00:00:00-05:00,760.4020012832751,766.1816939341062,759.0906688521208,760.4214477539062,471000,0.0,0.0
2024-01-08 00:00:00-05:00,761.9757281956437,775.167018059059,760.4992191380986,774.3704833984375,513200,0.0,0.0
2024-01-09 00:00:00-05:00,769.960449920381,772.3791642862501,764.6081639586889,771.7769165039062,454700,0.0,0.0
2024-01-10 00:00:00-05:00,772.1363182420749,776.177212313722,765.3172465026416,769.6787109375,510800,0.0,0.0
2024-01-11 00:00:00-05:00,774.1470255255374,777.08053764974,764.5498359785948,769.9215087890625,735800,0.0,0.0
2024-01-12 00:00:00-05:00,762.5293745056541,779.3730430814654,760.3535039931487,776.71142578125,880500,0.0,0.0
2024-01-16 00:00:00-05:00,780.7815451569261,785.8327073719676,766.0846356238835,768.726806640625,895200,0.0,0.0
2024-01-17 00:00:00-05:00,752.2036760428474,765.375519057197,746.3559793993705,764.8898315429688,617100,0.0,0.0
2024-01-18 00:00:00-05:00,771.8158141315939,773.2048734407103,762.5877504777734,772.4957885742188,506700,0.0,0.0
2024-01-19 00:00:00-05:00,774.9144012702321,785.6772528017146,771.3203019357236,782.38427734375,681500,0.0,0.0
2024-01-22 00:00:00-05:00,783.3265519443623,784.1910899944338,770.7958489888867,771.291259765625,760500,0.0,0.0
2024-01-23 00:00:00-05:00,770.5627445396826,772.8163418862187,765.9098198664001,769.873046875,718300,0.0,0.0
2024-01-24 00:00:00-05:00,775.0212720276594,775.0212720276594,762.7139669216499,763.2579345703125,659700,0.0,0.0
2024-01-25 00:00:00-05:00,768.2799244536285,772.1460374005949,764.9481152052016,767.8331298828125,723800,0.0,0.0
2024-01-26 00:00:00-05:00,768.6781582890385,770.5723513053155,763.0053024758228,764.7634887695312,687900,0.0,0.0
2024-01-29 00:00:00-05:00,764.7733095699717,769.795302117864,758.7799419449922,766.12353515625,622200,0.0,0.0
2024-01-30 00:00:00-05:00,760.5671850690366,762.3545411711395,756.7691348731026,759.3529663085938,936600,0.0,0.0
2024-01-31 00:00:00-05:00,757.1576547345159,762.9276246970476,750.2414693684678,752.1453857421875,730800,0.0,0.0
2024-02-01 00:00:00-05:00,754.2629574486508,763.06361249761,743.713839273095,762.4613647460938,626600,0.0,0.0
2024-02-02 00:00:00-05:00,758.3039595494472,769.6593363011672,755.0109838875682,765.4435424804688,509600,0.0,0.0
2024-02-05 00:00:00-05:00,759.8192269693625,764.705212176585,754.9040720551596,760.751708984375,501100,0.0,0.0
2024-02-06 00:00:00-05:00,762.4613903007028,765.4435187382691,756.4680230046304,765.424072265625,666300,0.0,0.0
2024-02-07 00:00:00-05:00,767.3863075267091,776.5658138224509,764.0156644822825,771.9517822265625,700600,0.0,0.0
2024-02-08 00:00:00-05:00,771.3300582427287,776.0703731585506,764.9578403819884,770.4946899414062,545500,0.0,0.0
2024-02-09 00:00:00-05:00,771.4951547342906,777.8868188967127,769.1056101555317,774.389892578125,536600,0.0,0.0
2024-02-12 00:00:00-05:00,775.4778829782983,785.3470276886002,774.8076318026477,778.8096923828125,499300,0.0,0.0
2024-02-13 00:00:00-05:00,762.7722562557171,768.5810600691696,747.9587867773348,755.7977905273438,637400,0.0,0.0
2024-02-14 00:00:00-05:00,762.6264478000874,765.7154723075404,756.8564782386533,762.9179077148438,420900,0.0,0.0
2024-02-15 00:00:00-05:00,765.8320773255002,779.5089947025981,765.8320773255002,775.205810546875,508200,0.0,0.0
2024-02-16 00:00:00-05:00,772.3305533228616,775.1572284073914,768.4838870863246,771.271728515625,393700,0.0,0.0
2024-02-20 00:00:00-05:00,766.6869607844886,778.5863056570261,765.0258880341006,775.26416015625,582200,0.0,0.0
2024-02-21 00:00:00-05:00,775.9440378996329,782.9865064365389,772.6510625201472,782.3939819335938,419400,0.0,0.0
2024-02-22 00:00:00-05:00,787.8240106037239,792.9626226368888,784.9487783584732,790.1553344726562,549600,0.0,0.0
2024-02-23 00:00:00-05:00,793.6716682380481,800.1313358099565,788.7565130283824,790.301025390625,492500,0.0,0.0
2024-02-26 00:00:00-05:00,787.7365457244936,791.4957621246355,780.354060361448,782.9573974609375,577800,0.0,0.0
2024-02-27 00:00:00-05:00,784.2202473858839,786.6875187059054,772.505466480096,777.6245727539062,555900,0.0,0.0
2024-02-28 00:00:00-05:00,775.915014191514,789.8444996254048,774.4967852322465,786.4835205078125,513000,0.0,0.0
2024-02-29 00:00:00-05:00,790.116386416014,791.6317289250111,784.2784136402432,788.1153564453125,758800,0.0,0.0
2024-03-01 00:00:00-05:00,788.1154647367875,792.0106289129377,782.1609308950631,791.5055541992188,431300,0.0,0.0
2024-03-04 00:00:00-05:00,792.6128148042635,817.8589003629013,792.6128148042635,810.583251953125,858900,0.0,0.0
2024-03-05 00:00:00-05:00,808.4656924950621,815.7607283672965,799.8010439339969,803.2688598632812,497600,0.0,0.0
2024-03-06 00:00:00-05:00,807.1882058454556,813.5804593455821,801.9004821119676,811.6354370117188,538000,5.1,0.0
2024-03-07 00:00:00-05:00,819.0539101361016,820.2560967064197,810.8828355759357,812.9060668945312,384700,0.0,0.0
2024-03-08 00:00:00-05:00,816.9622173721965,825.9054780680912,814.88034435323,817.2261352539062,396200,0.0,0.0
2024-03-11 00:00:00-04:00,816.7668010268723,817.1772935632122,803.689144751422,806.5137939453125,428600,0.0,0.0
2024-03-12 00:00:00-04:00,811.3618036232405,815.4180500857761,803.6696465009609,810.8438110351562,438600,0.0,0.0
2024-03-13 00:00:00-04:00,810.4332075419219,812.8278567602792,804.6079239945723,807.3250732421875,510800,0.0,0.0
2024-03-14 00:00:00-04:00,806.3574383466054,806.640863727582,782.5283495172933,790.5234985351562,859000,0.0,0.0
2024-03-15 00:00:00-04:00,783.4764594240487,795.410511301597,780.2998998264737,784.3854370117188,1576700,0.0,0.0
2024-03-18 00:00:00-04:00,787.9823078079658,788.0507331764427,775.8918375122253,782.166748046875,634800,0.0,0.0
2024-03-19 00:00:00-04:00,778.3157757671319,785.7049400155457,774.9046488630175,784.17041015625,593900,0.0,0.0
2024-03-20 00:00:00-04:00,785.9393803018046,800.7274899860314,782.596679305652,799.4080200195312,451400,0.0,0.0
2024-03-21 00:00:00-04:00,804.9206758390212,825.5536376881952,803.6402207115133,823.0319213867188,643300,0.0,0.0
2024-03-22 00:00:00-04:00,821.8200098729327,823.2861143947939,803.8749048427787,806.1913452148438,615100,0.0,0.0
2024-03-25 00:00:00-04:00,801.900508825248,808.3024864571906,796.7495759952387,797.76611328125,378100,0.0,0.0
2024-03-26 00:00:00-04:00,800.9523488511386,805.2627291713642,799.4471698180109,801.6658935546875,374000,0.0,0.0
2024-03-27 00:00:00-04:00,808.1167188436367,816.6299197163022,803.9041146628211,816.2487182617188,466500,0.0,0.0
2024-03-28 00:00:00-04:00,817.3238546769421,819.7282873761405,812.2414071334384,814.86083984375,532100,0.0,0.0
2024-04-01 00:00:00-04:00,816.1119034912675,816.2487542229327,806.5920082170123,808.0874633789062,395900,0.0,0.0
2024-04-02 00:00:00-04:00,806.8462080642582,807.2469170613184,791.6964609715919,798.1375732421875,530700,0.0,0.0
2024-04-03 00:00:00-04:00,797.023214171271,807.413011867668,795.175908355613,796.3878784179688,369600,0.0,0.0
2024-04-04 00:00:00-04:00,803.7966138889661,807.8430762738815,772.3242280995241,774.1911010742188,1189400,0.0,0.0
2024-04-05 00:00:00-04:00,775.6962892439349,786.0958706981577,772.265595427353,779.5374755859375,687300,0.0,0.0
2024-04-08 00:00:00-04:00,783.4080449894982,789.291970283218,778.8240226892607,785.1673583984375,760200,0.0,0.0
2024-04-09 00:00:00-04:00,788.0115588438442,788.0115588438442,776.233865264072,785.7342529296875,802100,0.0,0.0
